"","id","sleep_before","video_machine_name","video_region_id","video_id","machine_name","machine_id","region_id","sex","sdi","baseline_days","status","i.video_region_id","video","mean_asleep","mean_quiet","mean_micro.mov.","mean_asleep_l","mean_quiet_l","mean_micro.mov._l","mean_asleep_d","mean_quiet_d","mean_micro.mov._d","rank_asleep","rank_quiet","mean_asleep_dam","mean_quiet_dam","mean_asleep_dam_l","mean_quiet_dam_l","mean_asleep_dam_d","mean_quiet_dam_d"
"128","2016-04-04_17-43-26_001aee|11",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",11,"F",0,4,"OK","None","None",0.315167660855968,0.495772282388371,0.211067353912087,0.159536903039074,0.423907380607815,0.181881331403763,0.470942696564111,0.567703806709543,0.240280433397068,730,670,0.747996180445036,0.962093810584797,0.523467793275074,0.930435789108166,0.972511574074074,0.99375
"129","2016-04-04_17-43-26_001aee|12",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",12,"F",0,4,"OK","None","None",0.377022042807772,0.59925071878721,0.221473586385154,0.193179830953075,0.535703876420869,0.212940833576217,0.559555504109272,0.662345178840144,0.229945595555041,814,842,0.804276744118753,0.966058045661043,0.660860003472423,0.942068406736501,0.947685185185185,0.990046296296296
"130","2016-04-04_17-43-26_001aee|13",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",13,"F",0,4,"OK","None","None",0.0865902379711655,0.265908169764345,0.270163858491112,0,0.169253938832252,0.183966635773865,0.173110313693715,0.362484083805996,0.356291237411737,121,67,0.506380392951185,0.942735611562835,0.113663985184328,0.903813878117947,0.899074074074074,0.981655092592593
"131","2016-04-04_17-43-26_001aee|14",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",14,"F",0,4,"OK","None","None",0.340024437074533,0.547041368476174,0.147553383371153,0.134370249093673,0.438603672085136,0.132557595602853,0.54365446966188,0.654411764705882,0.16240157480315,771,777,0.671894441390086,0.949101536502792,0.443775681463048,0.923433069043347,0.9,0.974768518518519
"132","2016-04-04_17-43-26_001aee|15",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",15,"F",0,4,"OK","None","None",0.0994369831681426,0.249633452583426,0.17406603718257,0,0.166116229213744,0.0720203951561504,0.201329929347503,0.335213441785905,0.278632072671139,154,51,0.419196157296218,0.900749442981568,0.0125585971410383,0.828115052954453,0.825810185185185,0.97337962962963
"133","2016-04-04_17-43-26_001aee|16",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",16,"F",0,4,"OK","None","None",0.104317315026697,0.259099923722349,0.255499618611747,0.00256722931775881,0.157692060843335,0.19786919966626,0.196522042572991,0.35099453297662,0.307723624520181,165,61,0.611794322752394,0.946815590728898,0.256785693616529,0.90254065628798,0.966782407407407,0.991087962962963
"134","2016-04-04_17-43-26_001aee|17",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",17,"F",0,4,"OK","None","None",0.100561895383189,0.25896425881944,0.30837629612466,0.00173913043478261,0.16295652173913,0.237391304347826,0.199235934244038,0.354827506367215,0.379254457050243,158,59,0.579270233513701,0.940739026013484,0.192256496325019,0.890734417501013,0.966261574074074,0.990740740740741
"135","2016-04-04_17-43-26_001aee|18",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",18,"F",0,4,"OK","None","None",0.109660801111368,0.385476962259782,0.184967585089141,0.0470070626374899,0.338138242445294,0.150052101424106,0.172300034726241,0.432804722768839,0.219874985530733,182,344,0.591191874764895,0.955091293150844,0.389258637652642,0.94044794258927,0.793113425925926,0.969733796296296
"136","2016-04-04_17-43-26_001aee|19",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",19,"F",0,4,"OK","None","None",0.164496150952133,0.369913758175609,0.283266770851421,0.0815003473026163,0.32027089604075,0.238770548738134,0.247482347493923,0.419550873943743,0.327757842342864,348,288,0.655198356433925,0.950750889782691,0.417385265351004,0.9224492158111,0.892997685185185,0.979050925925926
"137","2016-04-04_17-43-26_001aee|20",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",20,"F",0,4,"OK","None","None",0.210092089591262,0.406414316009645,0.215263050867153,0.0578258856216717,0.336015281315119,0.19715211854596,0.363503819910188,0.4773429754476,0.233510235026535,494,407,0.630892097572268,0.945658149830724,0.303952775044852,0.901846171653452,0.9578125,0.989467592592593
"138","2016-04-11_14-55-03_001aee|01",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",1,"F",0,4,"OK","None","None",0.10840314059718,0.306733603806077,0.334315986106652,0.0389885327844752,0.266098206409879,0.207644810349897,0.176808066759388,0.346777932313398,0.459144645340751,176,142,0.639572904308574,0.933244596197807,0.334857341281324,0.879449042189942,0.944270833333333,0.987037037037037
"139","2016-04-11_14-55-03_001aee|02",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",2,"F",0,4,"OK","None","None",0.0954210694844701,0.344162081914243,0.186795913020697,0.0945186226282502,0.360213164675568,0.13117826188803,0.0963130173062453,0.328297736875615,0.241766510389535,142,215,0.466506554009086,0.91073237072832,0.288963481682968,0.901730424214364,0.644039351851852,0.919733796296296
"140","2016-04-11_14-55-03_001aee|03",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",3,"F",0,4,"OK","None","None",0.400897640075286,0.655943245982337,0.101230635587086,0.11211541804276,0.476910597369488,0.126774436525871,0.689395693447557,0.834799722157907,0.0757119703635101,836,869,0.695159003443387,0.948117711739344,0.443775681463048,0.911568956536837,0.946527777777778,0.984664351851852
"141","2016-04-11_14-55-03_001aee|04",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",4,"F",0,4,"OK","None","None",0.188232570254392,0.363528492460857,0.217491968859433,0.0218209179834462,0.215778202234184,0.138276321120565,0.354653855059041,0.511287335031257,0.296712201898588,420,269,0.548945281981539,0.926531438988397,0.186758492968343,0.870073499623821,0.911111111111111,0.982986111111111
"142","2016-04-11_14-55-03_001aee|05",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",5,"F",0,4,"OK","None","None",0.387654536972242,0.566421740144623,0.16115581992069,0.138004984640352,0.389671361502347,0.161247319306787,0.640380214750924,0.745349997066244,0.161063193099806,824,805,0.6959113400272,0.954657252814028,0.426355691880317,0.915157127148562,0.965451388888889,0.994155092592593
"143","2016-04-11_14-55-03_001aee|06",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",6,"F",0,4,"OK","None","None",0.349772092339362,0.542273195118365,0.208175268342891,0.207296946834846,0.454850878227042,0.177177885182129,0.491636833147485,0.629320969540466,0.239039849756441,781,768,0.772099887149512,0.959749992765994,0.559870362868222,0.923664563921523,0.98431712962963,0.995833333333333
"144","2016-04-11_14-55-03_001aee|07",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",7,"F",0,4,"OK","None","None",0.155150953773121,0.459489970185544,0.140446348452832,0.0453913849004169,0.371873552570635,0.130500231588698,0.264891461649783,0.547091172214182,0.150390738060781,311,578,0.494371943632628,0.911803003559131,0.257653799409688,0.889461195671046,0.731076388888889,0.934143518518519
"145","2016-04-11_14-55-03_001aee|08",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",8,"F",0,4,"OK","None","None",0.378234442836469,0.560607814761216,0.14370477568741,0.19378184344604,0.418017600741084,0.144627142195461,0.562622988771849,0.703148512559324,0.142782729482579,816,798,0.726323099626725,0.962325298764432,0.506105677411887,0.935702297586666,0.946527777777778,0.988946759259259
"146","2016-04-11_14-55-03_001aee|09",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",9,"F",0,4,"OK","None","None",0.184209764709287,0.417966602031662,0.142476774809713,0.0463070155128502,0.308115304468627,0.110152813151192,0.322104532036812,0.527811541355559,0.174798865543787,406,447,0.511849301195058,0.899620938105848,0.240581052144221,0.857514902482783,0.783101851851852,0.941724537037037
"147","2016-04-11_14-55-03_001aee|10","low","ETHOSCOPE_035",5,"2016-04-18_14-06-08_035aeeee10184bb39b0754e75cef7900","ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",10,"F",0,4,"OK","None","None",0.0680713128038898,0.227367446168094,0.218569113220653,0.0100711929154367,0.113908664698732,0.132256757538925,0.126078147612156,0.340839363241679,0.304891461649783,85,30,0.406695795595937,0.863537718105269,0.0788240060188668,0.778517275305284,0.734548611111111,0.948553240740741
"148","2016-04-11_14-55-03_001aee|11",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",11,"F",0,4,"OK","None","None",0.357386824128748,0.57624175060785,0.152888734514299,0.135197730299346,0.459556481963986,0.130623588674657,0.57949875557099,0.692886496498235,0.175146148058112,791,820,0.654272403715385,0.947510055267803,0.380809074599224,0.910874471902309,0.927719907407407,0.984143518518519
"149","2016-04-11_14-55-03_001aee|12",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",12,"F",0,4,"OK","None","None",0.165455966196857,0.4248256301913,0.247619598877087,0.0608358416300069,0.36327853669831,0.207339661958787,0.270070035307056,0.486369161312728,0.28789720437576,353,467,0.648977111606239,0.955091293150844,0.469760981538283,0.935644423867122,0.82818287037037,0.974537037037037
"150","2016-04-11_14-55-03_001aee|13",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",13,"F",0,4,"OK","None","None",0.0806741182602652,0.393901662130075,0.17536340997278,0.0209190473431071,0.282204322883468,0.150895288868285,0.140360016206517,0.505469699600625,0.199803206575216,110,368,0.497902138372059,0.923348476518418,0.23982869379015,0.895248567625441,0.755960648148148,0.951446759259259
"151","2016-04-11_14-55-03_001aee|14",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",14,"F",0,4,"OK","None","None",0.166994674693216,0.434128270432971,0.202101180828896,0.0278983619841408,0.326098280951554,0.144932569311802,0.306107091172214,0.542170767004342,0.259276410998553,358,494,0.567985184756503,0.93825052808241,0.298859887724984,0.90693905897332,0.837094907407407,0.969560185185185
"152","2016-04-11_14-55-03_001aee|15",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",15,"F",0,4,"OK","None","None",0.368204593506531,0.568888116546471,0.137515567526863,0.234705099264919,0.471030850263356,0.135961104358396,0.501913043478261,0.666898550724638,0.139072463768116,808,811,0.70462108278596,0.955756821667294,0.501070663811563,0.932345621853117,0.908159722222222,0.979166666666667
"153","2016-04-11_14-55-03_001aee|16",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",16,"F",0,4,"OK","None","None",0.382994098518608,0.568138022401542,0.172317234734433,0.24622144112478,0.445401288810779,0.223081429408319,0.527629785652336,0.697930863585677,0.118634617767315,820,809,0.740038774270089,0.956567030296016,0.624804676196539,0.941431795821517,0.855266203703704,0.971701388888889
"154","2016-04-11_14-55-03_001aee|17",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",17,"F",0,4,"OK","None","None",0.298515683887053,0.482924566591291,0.116368064011132,0.170757119703635,0.372713591109053,0.11055799953693,0.42670461145313,0.593506795214311,0.12219770008131,691,639,0.572643884371654,0.93911860875604,0.377452398865675,0.923838185080155,0.767824074074074,0.954398148148148
"155","2016-04-11_14-55-03_001aee|18",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",18,"F",0,4,"OK","None","None",0.311935633248437,0.575075248900208,0.146069692058347,0.150862568021304,0.542896839180271,0.0904828065300452,0.472971408727862,0.607246209051974,0.201643708762588,722,818,0.64446309210336,0.938800312509043,0.42757103999074,0.920828751663869,0.861342592592593,0.956770833333333
"156","2016-04-11_14-55-03_001aee|19",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",19,"F",0,4,"OK","None","None",0.227222512936799,0.484795627652771,0.171347171347171,0.111545873970683,0.422939905390411,0.14530164106757,0.341881331403763,0.546107091172214,0.197163531114327,528,645,0.595474406088139,0.935964582308516,0.387869668383587,0.904971352508826,0.80306712962963,0.966956018518519
"157","2016-04-11_14-55-03_001aee|20",NA,NA,NA,NA,"ETHOSCOPE_001","001aeeee10184bb39b0754e75cef7900",20,"F",0,4,"OK","None","None",0.272806205140079,0.477425329937486,0.13452188006483,0.0819055336883538,0.337057189164158,0.11055799953693,0.463706876591804,0.617793470710813,0.15848576059273,633,630,0.548598049712087,0.937903295812958,0.275305283870594,0.907459922449216,0.821875,0.968344907407407
"158","2016-04-11_14-55-09_003aee|01",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",1,"F",0,4,"OK","None","None",0.280806853041616,0.451756670718296,0.198645598194131,0.0688198182554842,0.31278578456908,0.174798865543787,0.492793887827748,0.590727556867512,0.222492330844475,649,562,0.660522584565526,0.943603692236465,0.352045835985879,0.893743850917298,0.968981481481481,0.993460648148148
"159","2016-04-11_14-55-09_003aee|02",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",2,"F",0,4,"OK","None","None",0.366607799426768,0.523146405720738,0.210271850843925,0.231232622798888,0.408943466172382,0.231058850787766,0.501881113619263,0.637263413787116,0.189500491983562,805,732,0.7643739691542,0.963627419774878,0.598298512645408,0.945888072226402,0.930439814814815,0.981365740740741
"160","2016-04-11_14-55-09_003aee|03",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",3,"F",0,4,"OK","None","None",0.298816311174138,0.487772407605707,0.145573466848031,0.153614632169937,0.36950859524223,0.156624413960757,0.444026394998842,0.606043065524427,0.13452188006483,693,655,0.593391012471426,0.931161202581093,0.381387811794664,0.904566236472018,0.805381944444444,0.95775462962963
"161","2016-04-11_14-55-09_003aee|04",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",4,"F",0,4,"OK","None","None",0.361549373244941,0.493095562053093,0.19940364183771,0.141086528437391,0.303949959457894,0.188636626896791,0.581871852752214,0.682120738554147,0.210163801585923,799,665,0.735090714430394,0.968315055412483,0.487180971121014,0.94044794258927,0.982986111111111,0.996180555555556
"162","2016-04-11_14-55-09_003aee|05",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",5,"F",0,4,"OK","None","None",0.40653583420169,0.623625101308325,0.1341611670719,0.296682299808928,0.580163279485843,0.134155520815239,0.516351218382821,0.667071829600046,0.134166811367714,843,853,0.743945137301427,0.959287016406725,0.636726662422594,0.955437235951155,0.851157407407407,0.963136574074074
"163","2016-04-11_14-55-09_003aee|06",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",6,"F",0,4,"OK","None","None",0.286765558002086,0.49513269208483,0.175715610151814,0.0599222692731597,0.298509194268809,0.16781715876791,0.513109914915784,0.69132372518377,0.18359668924003,664,669,0.65250730634567,0.943082843832287,0.337519532380346,0.895074946466809,0.967476851851852,0.991087962962963
"164","2016-04-11_14-55-09_003aee|07",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",7,"F",0,4,"OK","None","None",0.247467731666377,0.375470278404816,0.266741911211437,0.0776176419517277,0.22324477629218,0.253226833362274,0.417317821381027,0.527695780517451,0.280256989060601,578,306,0.719465262305044,0.965450389189502,0.450720527808322,0.933908212280803,0.988194444444444,0.996990740740741
"165","2016-04-11_14-55-09_003aee|08",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",8,"F",0,4,"OK","None","None",0.149707703883776,0.315824506569428,0.304161602129999,0.0744342189037449,0.234068414655322,0.229727383226255,0.224981188863807,0.397580598483533,0.378595821033744,298,151,0.630892097572268,0.934257356983709,0.311418484866022,0.883731697436194,0.950347222222222,0.984780092592593
"166","2016-04-11_14-55-09_003aee|09",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",9,"F",0,4,"OK","None","None",0.320068302847881,0.527350081037277,0.154954850659875,0.138813314037627,0.381765557163531,0.137250361794501,0.50130230942872,0.672917751924524,0.17265729003878,737,746,0.688127549986979,0.957492983014555,0.475721974651311,0.933040106487644,0.900520833333333,0.981944444444444
"167","2016-04-11_14-55-09_003aee|10",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",10,"F",0,4,"OK","None","None",0.108184764991896,0.303571428571429,0.211970363510072,0.0132546159634196,0.169821149505122,0.15870810904671,0.203125904486252,0.437337192474674,0.265238784370478,175,134,0.487745594490581,0.938076911947684,0.172984547716882,0.904624110191562,0.802488425925926,0.971527777777778
"168","2016-04-11_14-55-09_003aee|11",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",11,"F",0,4,"OK","None","None",0.155408925160618,0.394368235226023,0.202755107946982,0.0556809631301731,0.326329802627771,0.140591537882734,0.255136887191063,0.462406667824275,0.264918678011229,314,370,0.626088717844845,0.947770479469892,0.432895422188784,0.926905492215985,0.819270833333333,0.968634259259259
"169","2016-04-11_14-55-09_003aee|12",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",12,"F",0,4,"OK","None","None",0.266865395189998,0.517031806210749,0.145573466848031,0.0824217167332292,0.4155814088094,0.116108120622793,0.451319749942116,0.618488075943505,0.175040518638574,621,717,0.601579906826008,0.933620764489713,0.341165576711615,0.897158400370392,0.861979166666667,0.970081018518518
"170","2016-04-11_14-55-09_003aee|14",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",14,"F",0,4,"OK","None","None",0.309707108126881,0.557941653160454,0.160338041213244,0.178040169010824,0.507784916362794,0.127336921919315,0.441389290882779,0.608104196816208,0.193342981186686,719,793,0.714517202465349,0.963685291819786,0.502864749117426,0.941836911858325,0.926157407407407,0.985532407407407
"171","2016-04-11_14-55-09_003aee|15",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",15,"F",0,4,"OK","None","None",0.150177191657468,0.373961540695986,0.148840992273282,0.0171904844591075,0.259767320715402,0.131851594605545,0.284156510583708,0.489008105428888,0.165957198670476,301,300,0.434416505107208,0.88992737058364,0.176919960645871,0.852479888882459,0.691898148148148,0.927372685185185
"172","2016-04-11_14-55-09_003aee|16",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",16,"F",0,4,"OK","None","None",0.382079703643678,0.55621798396666,0.184499175180158,0.153779372612571,0.369545086236833,0.221495543465679,0.610419681620839,0.742923299565847,0.147496382054993,819,790,0.76862756445499,0.972915882982725,0.562416806528156,0.950749464668094,0.974826388888889,0.995081018518518
"173","2016-04-11_14-55-09_003aee|17",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",17,"F",0,4,"OK","None","None",0.299782891880156,0.513359386307715,0.155449413808076,0.118955232524469,0.379857531707882,0.157352174668443,0.480495427711541,0.646776247250839,0.15354786433615,695,709,0.617321103041176,0.946699846639081,0.38659644655362,0.923143700445628,0.848032407407407,0.97025462962963
"174","2016-04-11_14-55-09_003aee|18",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",18,"F",0,4,"OK","None","None",0.137896107654464,0.353697004774996,0.193228186948343,0.026219829831568,0.244660531342247,0.162991260056723,0.249565921981711,0.462727167496238,0.223463363815256,255,241,0.500911484707312,0.933128852107989,0.277504485213265,0.916546096417617,0.724305555555556,0.949710648148148
"175","2016-04-11_14-55-09_003aee|19",NA,NA,NA,NA,"ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",19,"F",0,4,"OK","None","None",0.135035017653528,0.425247438791457,0.173988539677027,0.0141807026682873,0.314811599235978,0.136482028129884,0.255889332638768,0.535683278346935,0.211495051224171,243,468,0.532104516913105,0.928325472380567,0.244169222755947,0.897910758724463,0.820023148148148,0.958738425925926
"176","2016-04-11_14-55-09_003aee|20","low","ETHOSCOPE_035",7,"2016-04-18_14-06-08_035aeeee10184bb39b0754e75cef7900","ETHOSCOPE_003","003aeeee10184bb39b0754e75cef7900",20,"F",0,4,"OK","None","None",0.0782231225582405,0.257705107799161,0.332252930111417,0.00480407478150142,0.145569253921398,0.252184985819297,0.151637921055678,0.369834471582359,0.412316240305591,102,56,0.479614572180908,0.925258254000405,0.10081601944557,0.877134093408183,0.858391203703704,0.97337962962963
"177","2016-04-11_14-55-12_004aee|01",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",1,"F",0,4,"OK","None","None",0.233945883374331,0.467718130516568,0.146809434235277,0.0115182033917926,0.282919488337096,0.139607570758812,0.456360689894664,0.652506077092256,0.154010880888992,555,606,0.610202841517405,0.932000347232269,0.274089935760171,0.881416748654436,0.946296296296296,0.982581018518519
"178","2016-04-11_14-55-12_004aee|02",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",2,"F",0,4,"OK","None","None",0.223081602502824,0.409200196981547,0.202398540019119,0.00908722579151473,0.225328471378133,0.217051571453377,0.437485502203665,0.593423799582463,0.187717466945024,517,420,0.582597876095952,0.936832662982147,0.243532611840963,0.888130100121535,0.921643518518519,0.985532407407407
"179","2016-04-11_14-55-12_004aee|03",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",3,"F",0,4,"OK","None","None",0.145219140932552,0.320327763683551,0.302189951302015,0.00399318809090375,0.111045862939691,0.25761935521757,0.284522706209453,0.526760889712697,0.346153846153846,282,160,0.595358661998322,0.946323678347174,0.200069448463453,0.895827304820881,0.990625,0.99681712962963
"180","2016-04-11_14-55-12_004aee|04",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",4,"F",0,4,"OK","None","None",0.192897661495717,0.443881685575365,0.136084741838389,0.00549800335667573,0.249551478673534,0.129810752937091,0.380362415330284,0.638279395588491,0.142360910090893,431,526,0.52157180473972,0.939465841025493,0.145263036055327,0.901556803055732,0.897858796296296,0.977372685185185
"181","2016-04-11_14-55-12_004aee|05",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",5,"F",0,4,"OK","None","None",0.341842397336293,0.497495275519693,0.171551129375769,0.0363309769382315,0.253853285432843,0.207729748522424,0.669755581814789,0.759002425523975,0.132719696498538,773,676,0.623571283891316,0.949043664457884,0.261473464899589,0.902772151166156,0.985648148148148,0.9953125
"182","2016-04-11_14-55-12_004aee|06",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",6,"F",0,4,"OK","None","None",0.336100070142623,0.4629705400982,0.117488894084639,5.78770691052205e-05,0.128776478759116,0.12472508392175,0.678887708111938,0.803872948400047,0.110107450702562,761,592,0.526461992534506,0.922654011979513,0.0729787603449274,0.851496035650211,0.979918981481481,0.99380787037037
"183","2016-04-11_14-55-12_004aee|07",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",7,"F",0,4,"OK","None","None",0.334125489059557,0.536530937545283,0.131806984495001,0.00799027271148168,0.315847374211105,0.115279949047536,0.66096089126146,0.757688290588372,0.148369502146919,759,762,0.597962904019213,0.945455597673544,0.210891834018172,0.896637536894496,0.985011574074074,0.994270833333333
"184","2016-04-11_14-55-12_004aee|08","high","ETHOSCOPE_035",2,"2016-04-18_14-06-08_035aeeee10184bb39b0754e75cef7900","ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",8,"F",0,4,"OK","None","None",0.571358067700168,0.775910120188121,0.103088892759682,0.377589998842459,0.676235675425396,0.139541613612687,0.766367660764212,0.876223205964585,0.0664026095060578,880,881,0.899129025724124,0.980583928933129,0.815440708374327,0.967243474738121,0.9828125,0.993923611111111
"185","2016-04-11_14-55-12_004aee|09",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",9,"F",0,4,"OK","None","None",0.21413857957429,0.46269815207332,0.192315729766845,0.0206621136705637,0.362947100358838,0.127850445653432,0.420247857451138,0.56896232813367,0.260990196682903,501,590,0.588616568766457,0.946034318122631,0.269923027953007,0.907865038486024,0.907291666666667,0.984201388888889
"186","2016-04-11_14-55-12_004aee|10",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",10,"F",0,4,"OK","None","None",0.32765173663899,0.528943983159864,0.13454566717343,0.110545201990971,0.31097349230235,0.160435235559671,0.549273307337823,0.751447477253929,0.10811768876285,749,749,0.623310859689227,0.94855175207616,0.315064529197291,0.913826031599051,0.931539351851852,0.983275462962963
"187","2016-04-11_14-55-12_004aee|11",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",11,"F",0,4,"OK","None","None",0.246745065098698,0.436521269574609,0.200635987280254,0.00781340432920477,0.269128371339275,0.143477254311842,0.503861484803189,0.616654210264076,0.262144992526158,575,503,0.634219740154518,0.94921728059261,0.279182823080039,0.901788297933908,0.989236111111111,0.996643518518519
"188","2016-04-11_14-55-12_004aee|12",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",12,"F",0,4,"OK","None","None",0.404809445264346,0.599126081546431,0.103712706542813,0.138086694831877,0.40766248046762,0.117888766711037,0.671547632827874,0.790600763977312,0.0895358259057761,841,841,0.655053676321653,0.944703261089731,0.353145436657214,0.904624110191562,0.956944444444444,0.984780092592593
"189","2016-04-11_14-55-12_004aee|13",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",13,"F",0,4,"OK","None","None",0.42191162427294,0.619498220331626,0.179500535347397,0.223855547196018,0.501996643324266,0.210602465420453,0.619979164255122,0.737006597985878,0.148396805185785,851,851,0.807517578633641,0.971671634017188,0.665663522194571,0.956999826378841,0.949363425925926,0.986342592592593
"190","2016-04-11_14-55-12_004aee|14",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",14,"F",0,4,"OK","None","None",0.283098840289633,0.487284393948313,0.158591864366869,0.0572313808020578,0.318017070033906,0.138781714018473,0.512153189471188,0.658940004742708,0.178681527152004,653,651,0.596834399143494,0.941867530889204,0.268302563805776,0.907749291046936,0.925347222222222,0.975983796296296
"191","2016-04-11_14-55-12_004aee|15",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",15,"F",0,4,"OK","None","None",0.308716286607246,0.526044681097349,0.162895010996643,0.0970542276752127,0.369350078129521,0.186642745529255,0.520402847716617,0.682757423163744,0.139144527406378,716,742,0.634914204693423,0.937816487745594,0.398286937901499,0.914809884831298,0.871527777777778,0.960821759259259
"192","2016-04-11_14-55-12_004aee|16",NA,NA,NA,NA,"ETHOSCOPE_004","004aeeee10184bb39b0754e75cef7900",16,"F",0,4,"OK","None","None",0.17571283832682,0.3610652771747,0.207757996815748,0.0117551682205107,0.173142625513927,0.179222884938329,0.339604075017365,0.548911785135448,0.236281546654318,384,261,0.596024190514772,0.946873462773807,0.277157242896001,0.912437062329996,0.914872685185185,0.98130787037037
